LET;IntFlux;DiffFlux
4.17200e+02;2.77313e-03;6.37487e-06
4.21873e+02;2.74351e-03;5.88868e-06
4.26598e+02;2.71584e-03;5.66657e-06
4.31376e+02;2.68892e-03;9.40509e-06
4.36208e+02;2.64373e-03;1.09404e-05
4.41094e+02;2.59057e-03;8.24042e-06
4.46034e+02;2.55009e-03;6.68511e-06
4.51030e+02;2.51688e-03;6.42078e-06
4.56082e+02;2.48462e-03;5.95100e-06
4.61190e+02;2.45439e-03;5.52204e-06
4.66356e+02;2.42602e-03;5.08745e-06
4.71579e+02;2.39960e-03;4.95599e-06
4.76861e+02;2.37357e-03;4.63366e-06
4.82202e+02;2.34896e-03;4.40667e-06
4.87603e+02;2.32529e-03;5.18150e-06
4.93064e+02;2.29715e-03;4.72768e-06
4.98587e+02;2.27119e-03;4.27232e-06
5.04171e+02;2.24746e-03;3.89390e-06
5.09818e+02;2.22559e-03;3.67498e-06
5.15528e+02;2.20473e-03;3.53079e-06
5.21303e+02;2.18445e-03;3.27243e-06
5.27141e+02;2.16545e-03;3.13868e-06
5.33046e+02;2.14702e-03;3.02724e-06
5.39016e+02;2.12905e-03;2.93683e-06
5.45053e+02;2.11142e-03;3.43296e-06
5.51158e+02;2.09058e-03;5.06893e-06
5.57331e+02;2.05946e-03;3.76783e-06
5.63574e+02;2.03607e-03;3.21508e-06
5.69886e+02;2.01589e-03;3.06075e-06
5.76269e+02;1.99646e-03;2.77982e-06
5.82724e+02;1.97862e-03;2.57799e-06
5.89250e+02;1.96189e-03;2.47544e-06
5.95850e+02;1.94564e-03;2.30256e-06
6.02524e+02;1.93036e-03;2.27649e-06
6.09273e+02;1.91508e-03;3.33177e-06
6.16097e+02;1.89247e-03;3.24124e-06
6.22997e+02;1.87023e-03;2.86184e-06
6.29975e+02;1.85037e-03;2.36363e-06
6.37031e+02;1.83379e-03;2.04510e-06
6.44166e+02;1.81927e-03;1.84167e-06
6.51381e+02;1.80606e-03;1.74867e-06
6.58677e+02;1.79337e-03;1.70304e-06
6.66055e+02;1.78088e-03;1.67778e-06
6.73515e+02;1.76843e-03;2.91666e-06
6.81059e+02;1.74655e-03;4.17122e-06
6.88687e+02;1.71491e-03;3.05940e-06
6.96400e+02;1.69144e-03;2.39847e-06
7.04200e+02;1.67284e-03;2.26623e-06
7.12088e+02;1.65506e-03;2.09318e-06
7.20063e+02;1.63846e-03;1.89829e-06
7.28129e+02;1.62324e-03;1.76224e-06
7.36284e+02;1.60895e-03;1.63637e-06
7.44531e+02;1.59553e-03;1.92685e-06
7.52870e+02;1.57955e-03;1.75715e-06
7.61302e+02;1.56481e-03;1.56991e-06
7.69829e+02;1.55150e-03;1.43991e-06
7.78452e+02;1.53916e-03;1.34965e-06
7.87171e+02;1.52745e-03;1.27800e-06
7.95988e+02;1.51625e-03;1.20808e-06
8.04903e+02;1.50554e-03;1.16255e-06
8.13918e+02;1.49512e-03;1.09816e-06
8.23035e+02;1.48516e-03;2.36409e-06
8.32253e+02;1.46349e-03;2.06190e-06
8.41575e+02;1.44437e-03;1.73974e-06
8.51001e+02;1.42807e-03;1.47486e-06
8.60532e+02;1.41409e-03;1.35205e-06
8.70171e+02;1.40113e-03;1.19504e-06
8.79917e+02;1.38955e-03;1.11419e-06
8.89772e+02;1.37863e-03;1.06063e-06
8.99738e+02;1.36812e-03;1.61954e-06
9.09816e+02;1.35189e-03;1.41700e-06
9.20006e+02;1.33753e-03;1.22094e-06
9.30311e+02;1.32501e-03;1.08895e-06
9.40731e+02;1.31373e-03;1.03592e-06
9.51267e+02;1.30288e-03;9.55830e-07
9.61922e+02;1.29275e-03;9.04871e-07
9.72696e+02;1.28305e-03;8.33322e-07
9.83591e+02;1.27403e-03;2.31183e-06
9.94607e+02;1.24870e-03;1.58401e-06
1.00575e+03;1.23115e-03;1.23386e-06
1.01701e+03;1.21733e-03;1.07836e-06
1.02840e+03;1.20511e-03;1.01346e-06
1.03992e+03;1.19351e-03;8.98630e-07
1.05157e+03;1.18310e-03;8.38491e-07
1.06335e+03;1.17328e-03;1.56252e-06
1.07526e+03;1.15477e-03;1.33900e-06
1.08730e+03;1.13873e-03;1.14455e-06
1.09948e+03;1.12487e-03;9.66149e-07
1.11179e+03;1.11304e-03;8.97608e-07
1.12425e+03;1.10193e-03;8.00512e-07
1.13684e+03;1.09190e-03;7.38232e-07
1.14957e+03;1.08255e-03;7.87792e-06
1.16245e+03;9.81685e-04;6.51298e-06
1.17547e+03;8.97358e-04;4.74351e-06
1.18863e+03;8.35254e-04;3.43848e-06
1.20195e+03;7.89732e-04;3.16944e-06
1.21541e+03;7.47301e-04;2.52613e-06
1.22902e+03;7.13104e-04;2.17944e-06
1.24279e+03;6.83269e-04;1.95645e-06
1.25671e+03;6.56188e-04;1.83126e-06
1.27078e+03;6.30555e-04;1.70966e-06
1.28502e+03;6.06356e-04;1.56805e-06
1.29941e+03;5.83913e-04;1.48393e-06
1.31396e+03;5.62436e-04;1.34438e-06
1.32868e+03;5.42761e-04;1.34014e-06
1.34356e+03;5.22928e-04;1.46060e-06
1.35861e+03;5.01071e-04;1.11265e-06
1.37383e+03;4.84234e-04;1.01987e-06
1.38922e+03;4.68628e-04;9.96797e-07
1.40478e+03;4.53204e-04;9.06858e-07
1.42051e+03;4.39015e-04;8.33878e-07
1.43642e+03;4.25821e-04;8.17947e-07
1.45251e+03;4.12735e-04;7.74298e-07
1.46878e+03;4.00208e-04;6.85069e-07
1.48523e+03;3.89001e-04;6.72168e-07
1.50186e+03;3.77882e-04;6.61577e-07
1.51869e+03;3.66815e-04;6.48876e-07
1.53570e+03;3.55839e-04;5.58105e-07
1.55290e+03;3.46292e-04;5.46903e-07
1.57029e+03;3.36833e-04;5.15806e-07
1.58788e+03;3.27812e-04;4.97859e-07
1.60566e+03;3.19006e-04;4.86123e-07
1.62365e+03;3.10313e-04;4.73535e-07
1.64183e+03;3.01749e-04;4.62484e-07
1.66022e+03;2.93292e-04;4.58537e-07
1.67882e+03;2.84812e-04;4.56437e-07
1.69762e+03;2.76278e-04;3.75178e-07
1.71664e+03;2.69184e-04;3.39879e-07
1.73586e+03;2.62685e-04;3.31057e-07
1.75531e+03;2.56284e-04;3.20743e-07
1.77497e+03;2.50014e-04;3.12192e-07
1.79485e+03;2.43842e-04;3.07921e-07
1.81495e+03;2.37686e-04;3.05645e-07
1.83528e+03;2.31507e-04;3.00739e-07
1.85583e+03;2.25360e-04;2.97766e-07
1.87662e+03;2.19205e-04;2.90767e-07
1.89764e+03;2.13127e-04;2.81829e-07
1.91889e+03;2.07170e-04;2.58472e-07
1.94039e+03;2.01646e-04;2.34623e-07
1.96212e+03;1.96575e-04;2.32139e-07
1.98410e+03;1.91502e-04;2.28871e-07
2.00632e+03;1.86444e-04;2.25780e-07
2.02879e+03;1.81399e-04;2.20509e-07
2.05151e+03;1.76416e-04;2.00954e-07
2.07449e+03;1.71824e-04;1.89290e-07
2.09773e+03;1.67450e-04;1.86136e-07
2.12122e+03;1.63101e-04;1.82141e-07
2.14498e+03;1.58798e-04;1.80191e-07
2.16901e+03;1.54493e-04;1.77243e-07
2.19330e+03;1.50211e-04;1.48482e-07
2.21787e+03;1.46584e-04;1.41828e-07
2.24271e+03;1.43080e-04;1.40123e-07
2.26783e+03;1.39580e-04;1.35687e-07
2.29323e+03;1.36153e-04;1.33091e-07
2.31891e+03;1.32753e-04;1.30799e-07
2.34489e+03;1.29375e-04;1.28779e-07
2.37115e+03;1.26012e-04;1.16287e-07
2.39771e+03;1.22940e-04;1.13941e-07
2.42456e+03;1.19898e-04;1.13611e-07
2.45172e+03;1.16829e-04;1.13096e-07
2.47918e+03;1.13741e-04;1.10821e-07
2.50695e+03;1.10681e-04;1.07374e-07
2.53503e+03;1.07683e-04;9.63028e-08
2.56342e+03;1.04964e-04;8.27203e-08
2.59213e+03;1.02602e-04;8.25584e-08
2.62117e+03;1.00218e-04;8.23307e-08
2.65052e+03;9.78146e-05;8.21316e-08
2.68021e+03;9.53900e-05;8.17993e-08
2.71023e+03;9.29480e-05;7.83274e-08
2.74059e+03;9.05836e-05;7.39971e-08
2.77128e+03;8.83248e-05;7.11059e-08
2.80232e+03;8.61300e-05;7.06954e-08
2.83371e+03;8.39234e-05;7.06798e-08
2.86545e+03;8.16926e-05;7.05686e-08
2.89754e+03;7.94404e-05;7.03151e-08
2.93000e+03;7.71711e-05;6.99898e-08
2.96281e+03;7.48870e-05;5.73970e-08
2.99600e+03;7.29929e-05;4.80081e-08
3.02956e+03;7.13908e-05;4.79668e-08
3.06349e+03;6.97723e-05;4.79533e-08
3.09780e+03;6.81360e-05;4.78751e-08
3.13250e+03;6.64842e-05;4.76217e-08
3.16758e+03;6.48226e-05;4.74144e-08
3.20306e+03;6.31498e-05;4.71477e-08
3.23894e+03;6.14678e-05;4.22008e-08
3.27522e+03;5.99454e-05;3.97969e-08
3.31190e+03;5.84936e-05;3.97436e-08
3.34899e+03;5.70275e-05;3.96181e-08
3.38650e+03;5.55497e-05;3.95892e-08
3.42444e+03;5.40564e-05;3.93705e-08
3.46279e+03;5.25547e-05;3.88096e-08
3.50158e+03;5.10579e-05;3.14471e-08
3.54080e+03;4.98314e-05;2.91765e-08
3.58045e+03;4.86808e-05;2.81751e-08
3.62056e+03;4.75572e-05;2.80463e-08
3.66111e+03;4.64262e-05;2.80405e-08
3.70211e+03;4.52827e-05;2.80158e-08
3.74358e+03;4.41275e-05;2.77377e-08
3.78551e+03;4.29710e-05;2.69823e-08
3.82791e+03;4.18333e-05;2.33737e-08
3.87078e+03;4.08367e-05;2.19434e-08
3.91414e+03;3.98907e-05;2.13707e-08
3.95798e+03;3.89590e-05;2.12534e-08
4.00231e+03;3.80221e-05;2.10510e-08
4.04714e+03;3.70836e-05;2.08723e-08
4.09247e+03;3.61428e-05;2.07161e-08
4.13831e+03;3.51985e-05;2.00396e-08
4.18466e+03;3.42748e-05;1.77336e-08
4.23153e+03;3.34483e-05;1.71440e-08
4.27892e+03;3.26402e-05;1.68974e-08
4.32685e+03;3.18349e-05;1.68061e-08
4.37531e+03;3.10250e-05;1.67826e-08
4.42432e+03;3.02071e-05;1.66642e-08
4.47387e+03;2.93859e-05;1.65745e-08
4.52398e+03;2.85600e-05;1.42368e-08
4.57465e+03;2.78426e-05;1.31497e-08
4.62589e+03;2.71726e-05;1.24942e-08
4.67770e+03;2.65289e-05;1.23208e-08
4.73010e+03;2.58870e-05;1.23139e-08
4.78307e+03;2.52382e-05;1.23154e-08
4.83665e+03;2.45821e-05;1.21982e-08
4.89082e+03;2.39250e-05;1.17636e-08
4.94560e+03;2.32842e-05;1.02166e-08
5.00099e+03;2.27214e-05;9.83924e-09
5.05701e+03;2.21733e-05;9.84330e-09
5.11365e+03;2.16189e-05;9.61476e-09
5.17092e+03;2.10713e-05;9.25815e-09
5.22884e+03;2.05381e-05;9.17132e-09
5.28741e+03;2.00039e-05;9.11017e-09
5.34663e+03;1.94674e-05;8.68243e-09
5.40651e+03;1.89504e-05;7.52302e-09
5.46707e+03;1.84973e-05;7.16127e-09
5.52830e+03;1.80613e-05;7.02266e-09
5.59022e+03;1.76288e-05;6.99209e-09
5.65283e+03;1.71935e-05;6.97616e-09
5.71615e+03;1.67543e-05;6.91182e-09
5.78017e+03;1.63142e-05;6.87862e-09
5.84491e+03;1.58714e-05;6.35767e-09
5.91038e+03;1.54575e-05;5.82425e-09
5.97658e+03;1.50740e-05;5.57515e-09
6.04352e+03;1.47029e-05;5.54966e-09
6.11121e+03;1.43294e-05;5.55683e-09
6.17966e+03;1.39511e-05;5.60691e-09
6.24887e+03;1.35652e-05;5.39006e-09
6.31886e+03;1.31900e-05;5.14062e-09
6.38964e+03;1.28282e-05;4.38631e-09
6.46120e+03;1.25161e-05;4.11519e-09
6.53357e+03;1.22199e-05;4.05549e-09
6.60675e+03;1.19248e-05;4.03479e-09
6.68075e+03;1.16279e-05;4.01431e-09
6.75558e+03;1.13292e-05;3.99180e-09
6.83125e+03;1.10288e-05;3.97721e-09
6.90776e+03;1.07262e-05;3.83283e-09
6.98513e+03;1.04313e-05;3.52777e-09
7.06337e+03;1.01568e-05;3.46293e-09
7.14248e+03;9.88441e-06;3.45782e-09
7.22248e+03;9.60932e-06;3.57957e-09
7.30337e+03;9.32137e-06;3.67487e-09
7.38517e+03;9.02243e-06;3.12104e-09
7.46789e+03;8.76570e-06;2.79179e-09
7.55154e+03;8.53349e-06;2.39052e-09
7.63612e+03;8.33242e-06;2.26155e-09
7.72165e+03;8.14007e-06;2.21866e-09
7.80813e+03;7.94926e-06;2.20797e-09
7.89559e+03;7.75723e-06;2.20601e-09
7.98402e+03;7.56323e-06;2.16883e-09
8.07345e+03;7.37037e-06;2.14354e-09
8.16387e+03;7.17761e-06;2.09903e-09
8.25531e+03;6.98675e-06;1.96033e-09
8.34778e+03;6.80650e-06;1.93123e-09
8.44128e+03;6.62694e-06;1.92047e-09
8.53582e+03;6.44637e-06;1.89480e-09
8.63143e+03;6.26623e-06;1.87421e-09
8.72810e+03;6.08605e-06;1.85898e-09
8.82586e+03;5.90533e-06;1.64120e-09
8.92472e+03;5.74399e-06;1.47341e-09
9.02468e+03;5.59753e-06;1.39162e-09
9.12576e+03;5.45765e-06;1.38268e-09
9.22797e+03;5.31710e-06;1.38374e-09
9.33133e+03;5.17488e-06;1.38366e-09
9.43584e+03;5.03107e-06;1.38433e-09
9.54153e+03;4.88558e-06;1.39608e-09
9.64840e+03;4.73721e-06;1.12514e-09
9.75647e+03;4.61630e-06;1.08080e-09
9.86574e+03;4.49885e-06;1.07013e-09
9.97625e+03;4.38126e-06;1.06811e-09
1.00880e+04;4.26257e-06;1.05444e-09
1.02010e+04;4.14410e-06;1.03560e-09
1.03152e+04;4.02643e-06;9.94772e-10
1.04308e+04;3.91214e-06;8.58549e-10
1.05476e+04;3.81240e-06;8.24048e-10
1.06657e+04;3.71559e-06;8.20160e-10
1.07852e+04;3.61815e-06;8.15867e-10
1.09060e+04;3.52015e-06;7.95184e-10
1.10281e+04;3.42355e-06;7.88211e-10
1.11517e+04;3.32674e-06;7.79178e-10
1.12766e+04;3.22996e-06;6.83522e-10
1.14029e+04;3.14410e-06;6.56401e-10
1.15306e+04;3.06074e-06;6.57536e-10
1.16597e+04;2.97629e-06;6.58682e-10
1.17903e+04;2.89075e-06;6.69758e-10
1.19224e+04;2.80280e-06;7.01034e-10
1.20559e+04;2.70970e-06;6.01000e-10
1.21910e+04;2.62900e-06;5.04162e-10
1.23275e+04;2.56054e-06;4.89520e-10
1.24656e+04;2.49333e-06;4.87651e-10
1.26052e+04;2.42562e-06;4.87323e-10
1.27464e+04;2.35720e-06;4.87440e-10
1.28892e+04;2.28800e-06;4.81967e-10
1.30335e+04;2.21881e-06;4.80189e-10
1.31795e+04;2.14910e-06;4.43051e-10
1.33271e+04;2.08406e-06;4.26010e-10
1.34764e+04;2.02083e-06;4.28189e-10
1.36273e+04;1.95655e-06;4.31030e-10
1.37800e+04;1.89113e-06;4.36707e-10
1.39343e+04;1.82410e-06;4.40643e-10
1.40904e+04;1.75572e-06;3.71802e-10
1.42482e+04;1.69737e-06;2.80917e-10
1.44078e+04;1.65278e-06;2.78775e-10
1.45692e+04;1.60805e-06;2.78443e-10
1.47323e+04;1.56286e-06;2.75401e-10
1.48973e+04;1.51767e-06;2.73009e-10
1.50642e+04;1.47237e-06;2.54952e-10
1.52329e+04;1.42960e-06;2.46211e-10
1.54035e+04;1.38782e-06;2.41022e-10
1.55761e+04;1.34647e-06;2.39982e-10
1.57505e+04;1.30484e-06;2.38976e-10
1.59269e+04;1.26291e-06;2.34653e-10
1.61053e+04;1.22129e-06;2.05570e-10
1.62857e+04;1.18441e-06;2.01393e-10
1.64681e+04;1.14788e-06;2.09726e-10
1.66526e+04;1.10941e-06;1.85727e-10
1.68391e+04;1.07496e-06;1.84129e-10
1.70277e+04;1.04043e-06;1.78662e-10
1.72184e+04;1.00654e-06;1.56520e-10
1.74113e+04;9.76526e-07;1.55198e-10
1.76063e+04;9.46429e-07;1.55988e-10
1.78035e+04;9.15839e-07;1.53071e-10
1.80029e+04;8.85486e-07;1.49352e-10
1.82045e+04;8.55538e-07;1.40937e-10
1.84084e+04;8.26961e-07;1.36306e-10
1.86146e+04;7.99013e-07;1.36630e-10
1.88231e+04;7.70685e-07;1.38709e-10
1.90340e+04;7.41605e-07;1.33269e-10
1.92471e+04;7.13351e-07;1.18493e-10
1.94627e+04;6.87949e-07;1.12265e-10
1.96807e+04;6.63613e-07;1.12411e-10
1.99011e+04;6.38971e-07;1.11781e-10
2.01240e+04;6.14194e-07;1.14997e-10
2.03494e+04;5.88418e-07;9.93122e-11
2.05774e+04;5.65909e-07;9.80298e-11
2.08078e+04;5.43441e-07;9.80280e-11
2.10409e+04;5.20722e-07;9.99173e-11
2.12766e+04;4.97306e-07;1.02600e-10
2.15149e+04;4.72991e-07;9.35245e-11
2.17559e+04;4.50580e-07;7.95780e-11
2.19995e+04;4.31296e-07;7.93310e-11
2.22459e+04;4.11858e-07;7.85392e-11
2.24951e+04;3.92397e-07;7.58811e-11
2.27471e+04;3.73385e-07;7.74840e-11
2.30018e+04;3.53754e-07;7.55105e-11
2.32595e+04;3.34408e-07;8.05137e-11
2.35200e+04;3.13550e-07;6.09911e-11
2.37834e+04;2.97572e-07;6.11545e-11
2.40498e+04;2.81372e-07;6.15891e-11
2.43192e+04;2.64874e-07;6.26855e-11
2.45916e+04;2.47895e-07;6.31079e-11
2.48670e+04;2.30609e-07;5.63844e-11
2.51455e+04;2.14992e-07;5.41750e-11
2.54272e+04;1.99819e-07;5.72624e-11
2.57120e+04;1.83602e-07;6.77684e-11
2.60000e+04;1.64194e-07;4.55309e-11
2.62912e+04;1.51009e-07;4.68646e-11
2.65856e+04;1.37285e-07;4.91609e-11
2.68834e+04;1.22728e-07;5.64864e-11
2.71845e+04;1.05814e-07;5.14756e-11
2.74890e+04;9.02284e-08;5.12689e-11
2.77969e+04;7.45311e-08;6.32604e-11
2.81082e+04;5.49454e-08;1.11474e-10
2.84231e+04;2.00460e-08;4.17778e-11
2.87414e+04;6.82001e-09;1.92600e-12
2.90633e+04;6.20345e-09;2.10091e-12
2.93889e+04;5.52336e-09;2.47200e-12
2.97180e+04;4.71419e-09;2.00843e-12
3.00509e+04;4.04939e-09;2.18022e-12
3.03875e+04;3.31965e-09;2.89911e-12
3.07278e+04;2.33842e-09;4.73274e-12
3.10720e+04;7.18636e-10;1.25383e-13
3.14200e+04;6.75243e-10;1.32337e-13
3.17719e+04;6.28931e-10;1.53963e-13
3.21278e+04;5.74446e-10;1.44857e-13
3.24876e+04;5.22610e-10;9.81988e-14
3.28515e+04;4.87077e-10;1.09884e-13
3.32195e+04;4.46870e-10;1.62430e-13
3.35915e+04;3.86771e-10;5.11932e-14
3.39678e+04;3.67617e-10;4.18249e-14
3.43482e+04;3.51793e-10;4.24207e-14
3.47330e+04;3.35564e-10;5.53562e-14
3.51220e+04;3.14149e-10;3.01458e-14
3.55154e+04;3.02356e-10;2.97851e-14
3.59132e+04;2.90574e-10;2.99158e-14
3.63154e+04;2.78607e-10;2.87623e-14
3.67221e+04;2.66973e-10;2.87786e-14
3.71335e+04;2.55202e-10;3.07137e-14
3.75494e+04;2.42499e-10;2.74709e-14
3.79699e+04;2.31010e-10;2.48122e-14
3.83952e+04;2.20517e-10;3.01712e-14
3.88253e+04;2.07614e-10;2.29968e-14
3.92601e+04;1.97669e-10;1.72002e-14
3.96999e+04;1.90148e-10;1.90882e-14
4.01445e+04;1.81707e-10;1.46684e-14
4.05942e+04;1.75149e-10;1.43918e-14
4.10488e+04;1.68642e-10;1.47597e-14
4.15086e+04;1.61893e-10;1.31742e-14
4.19735e+04;1.55803e-10;1.40508e-14
4.24436e+04;1.49234e-10;1.40934e-14
4.29190e+04;1.42571e-10;1.06880e-14
4.33997e+04;1.37462e-10;1.06810e-14
4.38858e+04;1.32299e-10;9.98896e-15
4.43774e+04;1.27416e-10;9.92893e-15
4.48744e+04;1.22508e-10;1.03666e-14
4.53770e+04;1.17327e-10;8.17407e-15
4.58853e+04;1.13196e-10;8.20103e-15
4.63992e+04;1.09004e-10;7.69807e-15
4.69189e+04;1.05026e-10;7.53417e-15
4.74444e+04;1.01089e-10;7.60582e-15
4.79758e+04;9.70695e-11;6.57412e-15
4.85132e+04;9.35566e-11;6.52259e-15
4.90566e+04;9.00321e-11;6.32213e-15
4.96060e+04;8.65777e-11;6.50689e-15
5.01616e+04;8.29826e-11;5.95376e-15
5.07235e+04;7.96562e-11;6.04165e-15
5.12916e+04;7.62428e-11;5.09052e-15
5.18661e+04;7.33347e-11;5.13979e-15
5.24470e+04;7.03655e-11;4.91446e-15
5.30344e+04;6.74946e-11;4.98534e-15
5.36285e+04;6.45498e-11;4.62435e-15
5.42291e+04;6.17875e-11;4.33569e-15
5.48365e+04;5.91687e-11;4.25231e-15
5.54507e+04;5.65715e-11;4.43657e-15
5.60718e+04;5.38314e-11;4.05923e-15
5.66998e+04;5.12963e-11;3.73593e-15
5.73349e+04;4.89370e-11;3.68554e-15
5.79771e+04;4.65834e-11;3.94767e-15
5.86264e+04;4.40341e-11;3.26082e-15
5.92831e+04;4.19049e-11;3.08244e-15
5.99471e+04;3.98695e-11;2.88645e-15
6.06185e+04;3.79422e-11;3.08531e-15
6.12975e+04;3.58591e-11;2.56418e-15
6.19840e+04;3.41084e-11;2.66945e-15
6.26783e+04;3.22655e-11;2.87686e-15
6.33803e+04;3.02571e-11;2.65941e-15
6.40902e+04;2.83797e-11;1.94170e-15
6.48081e+04;2.69937e-11;1.86162e-15
6.55339e+04;2.56499e-11;1.97313e-15
6.62679e+04;2.42096e-11;1.61035e-15
6.70102e+04;2.30210e-11;1.63622e-15
6.77607e+04;2.17998e-11;1.71924e-15
6.85197e+04;2.05023e-11;1.44114e-15
6.92871e+04;1.94024e-11;1.42444e-15
7.00632e+04;1.83031e-11;1.46991e-15
7.08479e+04;1.71560e-11;1.39449e-15
7.16415e+04;1.60556e-11;1.23163e-15
7.24439e+04;1.50728e-11;1.22778e-15
7.32553e+04;1.40822e-11;1.21010e-15
7.40758e+04;1.30948e-11;1.08627e-15
7.49055e+04;1.21986e-11;1.08367e-15
7.57444e+04;1.12945e-11;1.05934e-15
7.65928e+04;1.04008e-11;9.53019e-16
7.74507e+04;9.58773e-12;9.06241e-16
7.83182e+04;8.80596e-12;8.38726e-16
7.91954e+04;8.07432e-12;8.00879e-16
8.00824e+04;7.36788e-12;8.98521e-16
8.09794e+04;6.56643e-12;7.44669e-16
8.18864e+04;5.89477e-12;8.06593e-16
8.28036e+04;5.15910e-12;8.47651e-16
8.37310e+04;4.37734e-12;6.53853e-16
8.46688e+04;3.76755e-12;7.69506e-16
8.56172e+04;3.04187e-12;5.44259e-16
8.65761e+04;2.52285e-12;5.76115e-16
8.75458e+04;1.96731e-12;4.92618e-16
8.85264e+04;1.48696e-12;2.98496e-16
8.95179e+04;1.19264e-12;3.05973e-16
9.05205e+04;8.87563e-13;2.43033e-16
9.15344e+04;6.42530e-13;2.86378e-16
9.25596e+04;3.50562e-13;1.82036e-16
9.35964e+04;1.62893e-13;2.24211e-17
9.46447e+04;1.39519e-13;1.12231e-17
9.57048e+04;1.27688e-13;1.11704e-17
9.67767e+04;1.15781e-13;1.16990e-17
9.78606e+04;1.03171e-13;1.19400e-17
9.89567e+04;9.01563e-14;1.34103e-17
1.00065e+05;7.53756e-14;1.62601e-17
1.01186e+05;5.72532e-14;2.42913e-17
1.02319e+05;2.98764e-14;1.12253e-17
1.03465e+05;1.70835e-14;1.04195e-17
1.04624e+05;5.07595e-15;4.35586e-18
1.05796e+05;0.00000e+00;0.00000e+00
1.06981e+05;0.00000e+00;0.00000e+00
1.08179e+05;0.00000e+00;0.00000e+00
1.09391e+05;0.00000e+00;0.00000e+00